interaction_id,time_of_day,device,location
3285,Night,Mobile,San Francisco
3286,Morning,Mobile,San Francisco
3287,Evening,Mobile,Houston
3288,Evening,Mobile,Houston
3289,Night,Mobile,New York
3290,Afternoon,Mobile,New York
3291,Night,Mobile,New York
3292,Night,Mobile,New York
3293,Evening,Mobile,New York
3294,Morning,Mobile,Los Angeles
3295,Morning,Mobile,San Francisco
3296,Afternoon,Mobile,San Francisco
3297,Evening,Mobile,Houston
3298,Evening,Desktop,Houston
3299,Night,Mobile,Los Angeles
3300,Evening,Mobile,San Francisco
3301,Night,Mobile,Chicago
3302,Afternoon,Mobile,New York
3303,Evening,Desktop,New York
3304,Evening,Mobile,Houston
3305,Night,Mobile,New York
3306,Evening,Mobile,Chicago
3307,Morning,Mobile,Los Angeles
3308,Afternoon,Mobile,San Francisco
3309,Morning,Desktop,Chicago
3310,Night,Mobile,Houston
3311,Night,Mobile,San Francisco
3312,Night,Desktop,Houston
3313,Afternoon,Desktop,Los Angeles
3314,Evening,Desktop,Chicago
3315,Morning,Mobile,New York
3316,Evening,Mobile,San Francisco
3317,Night,Mobile,Houston
3318,Evening,Desktop,Los Angeles
3319,Afternoon,Mobile,San Francisco
3320,Night,Mobile,Houston
3321,Evening,Desktop,Los Angeles
3322,Morning,Desktop,San Francisco
3323,Night,Mobile,San Francisco
3324,Night,Desktop,San Francisco
3325,Afternoon,Desktop,Chicago
3326,Afternoon,Mobile,San Francisco
3327,Morning,Tablet,New York
3328,Evening,Mobile,San Francisco
3329,Evening,Desktop,New York
3330,Night,Desktop,Los Angeles
3331,Night,Mobile,Los Angeles
3332,Evening,Mobile,Los Angeles
3333,Evening,Tablet,Houston
3334,Evening,Mobile,Los Angeles
3335,Night,Mobile,San Francisco
3336,Afternoon,Mobile,San Francisco
3337,Afternoon,Desktop,San Francisco
3338,Morning,Tablet,New York
3339,Evening,Mobile,San Francisco
3340,Evening,Desktop,Houston
3341,Evening,Mobile,New York
3342,Morning,Tablet,Los Angeles
3343,Evening,Mobile,New York
3344,Afternoon,Mobile,Chicago
3345,Evening,Mobile,Chicago
3346,Morning,Mobile,Los Angeles
3347,Night,Mobile,New York
3348,Night,Desktop,Los Angeles
3349,Afternoon,Mobile,San Francisco
3350,Afternoon,Tablet,New York
3351,Afternoon,Desktop,Chicago
3352,Night,Desktop,Houston
3353,Evening,Mobile,San Francisco
3354,Morning,Desktop,San Francisco
3355,Morning,Desktop,New York
3356,Evening,Desktop,Chicago
3357,Night,Tablet,Chicago
3358,Night,Mobile,New York
3359,Morning,Mobile,Houston
3360,Afternoon,Desktop,Los Angeles
3361,Afternoon,Desktop,New York
3362,Morning,Mobile,Los Angeles
3363,Morning,Mobile,Chicago
3364,Evening,Desktop,Houston
3365,Evening,Mobile,New York
3366,Evening,Mobile,Chicago
3367,Evening,Mobile,Chicago
3368,Evening,Mobile,Houston
3369,Evening,Mobile,San Francisco
3370,Afternoon,Tablet,New York
3371,Morning,Desktop,Los Angeles
3372,Night,Tablet,Houston
3373,Evening,Desktop,Chicago
3374,Afternoon,Mobile,San Francisco
3375,Morning,Desktop,San Francisco
3376,Morning,Tablet,Chicago
3377,Morning,Tablet,Houston
3378,Evening,Desktop,Houston
3379,Evening,Mobile,Chicago
3380,Night,Mobile,Chicago
3381,Evening,Mobile,Chicago
3382,Morning,Tablet,San Francisco
3383,Morning,Mobile,Houston
3384,Afternoon,Desktop,Houston
3385,Afternoon,Mobile,Los Angeles
3386,Night,Desktop,New York
3387,Afternoon,Mobile,Houston
3388,Night,Mobile,Houston
3389,Afternoon,Mobile,Houston
3390,Morning,Desktop,Chicago
3391,Evening,Mobile,New York
3392,Evening,Desktop,Los Angeles
3393,Night,Mobile,Chicago
3394,Evening,Desktop,New York
3395,Evening,Mobile,Houston
3396,Afternoon,Desktop,San Francisco
3397,Morning,Mobile,Houston
3398,Evening,Desktop,Houston
3399,Morning,Mobile,San Francisco
3400,Afternoon,Desktop,Houston
3401,Afternoon,Tablet,New York
3402,Evening,Mobile,Chicago
3403,Evening,Mobile,New York
3404,Afternoon,Desktop,Houston
3405,Afternoon,Desktop,Los Angeles
3406,Night,Mobile,New York
3407,Night,Mobile,New York
3408,Morning,Mobile,Los Angeles
3409,Afternoon,Mobile,Houston
3410,Morning,Mobile,San Francisco
3411,Afternoon,Desktop,New York
3412,Morning,Mobile,San Francisco
3413,Night,Mobile,San Francisco
3414,Afternoon,Desktop,Houston
3415,Afternoon,Mobile,Houston
3416,Morning,Desktop,San Francisco
3417,Morning,Desktop,Los Angeles
3418,Evening,Mobile,Los Angeles
3419,Evening,Mobile,Chicago
3420,Night,Tablet,San Francisco
3421,Afternoon,Tablet,Houston
3422,Afternoon,Mobile,Chicago
3423,Morning,Mobile,Chicago
3424,Night,Mobile,New York
3425,Afternoon,Mobile,Houston
3426,Night,Mobile,Houston
3427,Evening,Desktop,Houston
3428,Morning,Desktop,Los Angeles
3429,Afternoon,Mobile,Chicago
3430,Morning,Desktop,Los Angeles
3431,Evening,Mobile,New York
3432,Night,Mobile,Houston
3433,Night,Mobile,New York
3434,Evening,Mobile,Los Angeles
3435,Evening,Mobile,Chicago
3436,Afternoon,Desktop,Chicago
3437,Afternoon,Mobile,Houston
3438,Afternoon,Desktop,Chicago
3439,Afternoon,Mobile,New York
3440,Afternoon,Mobile,Houston
3441,Night,Mobile,Los Angeles
3442,Afternoon,Desktop,Houston
3443,Evening,Mobile,Chicago
3444,Evening,Desktop,San Francisco
3445,Afternoon,Tablet,Chicago
3446,Evening,Desktop,Los Angeles
3447,Morning,Mobile,New York
3448,Night,Desktop,Los Angeles
3449,Night,Mobile,Houston
3450,Afternoon,Desktop,Chicago
3451,Morning,Mobile,Chicago
3452,Afternoon,Mobile,Houston
3453,Afternoon,Mobile,Houston
3454,Evening,Mobile,Los Angeles
3455,Night,Mobile,Houston
3456,Morning,Desktop,Chicago
3457,Evening,Desktop,Houston
3458,Night,Mobile,New York
3459,Night,Mobile,New York
3460,Afternoon,Mobile,Houston
3461,Morning,Mobile,New York
3462,Afternoon,Tablet,Houston
3463,Evening,Desktop,New York
3464,Afternoon,Mobile,Houston
3465,Afternoon,Mobile,New York
3466,Night,Desktop,Chicago
3467,Night,Desktop,New York
3468,Evening,Mobile,San Francisco
3469,Night,Mobile,New York
3470,Night,Mobile,Los Angeles
3471,Night,Mobile,San Francisco
3472,Afternoon,Mobile,Chicago
3473,Morning,Mobile,Houston
3474,Evening,Desktop,Los Angeles
3475,Afternoon,Mobile,San Francisco
3476,Evening,Tablet,New York
3477,Afternoon,Mobile,Los Angeles
3478,Evening,Mobile,Chicago
3479,Night,Mobile,Los Angeles
3480,Evening,Mobile,Houston
3481,Morning,Tablet,San Francisco
3482,Evening,Mobile,Chicago
3483,Morning,Mobile,New York
3484,Evening,Tablet,Los Angeles
3485,Night,Mobile,San Francisco
3486,Evening,Mobile,New York
3487,Afternoon,Mobile,Houston
3488,Night,Mobile,Houston
3489,Night,Mobile,Houston
3490,Afternoon,Mobile,Los Angeles
3491,Night,Desktop,New York
3492,Night,Desktop,New York
3493,Afternoon,Mobile,Houston
3494,Night,Mobile,San Francisco
3495,Night,Mobile,Houston
3496,Night,Mobile,New York
3497,Night,Mobile,New York
3498,Evening,Desktop,New York
3499,Night,Desktop,Chicago
3500,Night,Mobile,Chicago
3501,Night,Desktop,New York
3502,Evening,Mobile,San Francisco
3503,Morning,Mobile,San Francisco
3504,Night,Mobile,New York
3505,Morning,Mobile,San Francisco
3506,Morning,Desktop,New York
3507,Afternoon,Mobile,San Francisco
3508,Afternoon,Mobile,Chicago
3509,Morning,Tablet,Los Angeles
3510,Evening,Mobile,Houston
3511,Night,Mobile,Houston
3512,Night,Mobile,Chicago
3513,Night,Mobile,San Francisco
3514,Afternoon,Tablet,Los Angeles
3515,Afternoon,Mobile,Chicago
3516,Night,Tablet,New York
3517,Morning,Mobile,San Francisco
3518,Afternoon,Mobile,New York
3519,Night,Mobile,Los Angeles
3520,Morning,Desktop,Los Angeles
3521,Night,Mobile,Chicago
3522,Afternoon,Desktop,Houston
3523,Evening,Mobile,Houston
3524,Evening,Mobile,Houston
3525,Afternoon,Mobile,Houston
3526,Morning,Desktop,Los Angeles
3527,Night,Mobile,San Francisco
3528,Afternoon,Mobile,Chicago
3529,Morning,Mobile,Chicago
3530,Night,Desktop,Los Angeles
3531,Night,Desktop,Houston
3532,Afternoon,Desktop,Chicago
3533,Night,Mobile,Chicago
3534,Evening,Tablet,Los Angeles
3535,Evening,Desktop,Los Angeles
3536,Night,Mobile,Houston
3537,Afternoon,Mobile,Los Angeles
3538,Night,Mobile,Los Angeles
3539,Afternoon,Mobile,Houston
3540,Afternoon,Desktop,San Francisco
3541,Evening,Desktop,Los Angeles
3542,Evening,Desktop,San Francisco
3543,Morning,Mobile,Chicago
3544,Afternoon,Mobile,Houston
3545,Night,Mobile,San Francisco
3546,Afternoon,Mobile,San Francisco
3547,Evening,Desktop,New York
3548,Afternoon,Mobile,New York
3549,Morning,Desktop,Chicago
3550,Night,Desktop,Los Angeles
3551,Afternoon,Desktop,Chicago
3552,Night,Mobile,Houston
3553,Night,Desktop,New York
3554,Evening,Tablet,Houston
3555,Afternoon,Desktop,Los Angeles
3556,Night,Desktop,San Francisco
3557,Evening,Desktop,Los Angeles
3558,Morning,Mobile,Los Angeles
3559,Morning,Desktop,Chicago
3560,Afternoon,Desktop,San Francisco
3561,Night,Desktop,New York
3562,Afternoon,Desktop,Los Angeles
3563,Night,Mobile,Los Angeles
3564,Evening,Mobile,Los Angeles
3565,Morning,Mobile,San Francisco
3566,Morning,Mobile,Los Angeles
3567,Morning,Mobile,Chicago
3568,Morning,Mobile,New York
3569,Afternoon,Mobile,Los Angeles
3570,Night,Desktop,San Francisco
3571,Afternoon,Mobile,Chicago
3572,Evening,Mobile,New York
3573,Morning,Mobile,San Francisco
3574,Night,Mobile,San Francisco
3575,Afternoon,Mobile,New York
3576,Night,Mobile,Los Angeles
3577,Afternoon,Tablet,Los Angeles
3578,Night,Mobile,Houston
3579,Night,Desktop,San Francisco
3580,Morning,Desktop,Houston
3581,Afternoon,Tablet,Houston
3582,Evening,Mobile,Houston
3583,Night,Mobile,Houston
3584,Evening,Mobile,Houston
3585,Morning,Mobile,Houston
3586,Evening,Mobile,Los Angeles
3587,Night,Desktop,Houston
3588,Night,Mobile,New York
3589,Night,Mobile,Los Angeles
3590,Afternoon,Mobile,San Francisco
3591,Evening,Tablet,New York
3592,Afternoon,Desktop,San Francisco
3593,Night,Mobile,San Francisco
3594,Night,Mobile,Houston
3595,Morning,Mobile,Los Angeles
3596,Morning,Desktop,Los Angeles
3597,Night,Desktop,San Francisco
3598,Afternoon,Desktop,Los Angeles
3599,Afternoon,Mobile,Chicago
3600,Night,Desktop,Los Angeles
3601,Evening,Desktop,San Francisco
3602,Afternoon,Tablet,San Francisco
3603,Night,Mobile,Los Angeles
3604,Morning,Mobile,Los Angeles
3605,Night,Mobile,Houston
3606,Afternoon,Mobile,Houston
3607,Night,Desktop,New York
3608,Evening,Desktop,Chicago
3609,Evening,Mobile,New York
3610,Afternoon,Mobile,New York
3611,Night,Mobile,New York
3612,Evening,Tablet,New York
3613,Evening,Mobile,San Francisco
3614,Morning,Mobile,Houston
3615,Afternoon,Mobile,San Francisco
3616,Morning,Mobile,Houston
3617,Morning,Desktop,Chicago
3618,Evening,Desktop,Houston
3619,Night,Mobile,New York
3620,Morning,Desktop,Houston
3621,Afternoon,Mobile,New York
3622,Afternoon,Tablet,Los Angeles
3623,Night,Mobile,Houston
3624,Afternoon,Mobile,New York
3625,Morning,Mobile,New York
3626,Night,Mobile,Houston
3627,Afternoon,Mobile,San Francisco
3628,Afternoon,Desktop,Houston
3629,Morning,Desktop,Houston
3630,Morning,Mobile,Houston
3631,Morning,Desktop,Chicago
3632,Morning,Mobile,Houston
3633,Night,Desktop,Houston
3634,Night,Mobile,Los Angeles
3635,Night,Desktop,San Francisco
3636,Evening,Mobile,San Francisco
3637,Morning,Mobile,San Francisco
3638,Morning,Mobile,Houston
3639,Night,Mobile,San Francisco
3640,Afternoon,Desktop,Houston
3641,Afternoon,Mobile,Chicago
3642,Morning,Mobile,Houston
3643,Morning,Mobile,Los Angeles
3644,Night,Mobile,Chicago
3645,Morning,Desktop,Chicago
3646,Afternoon,Mobile,Chicago
3647,Afternoon,Desktop,San Francisco
3648,Morning,Mobile,Los Angeles
3649,Night,Desktop,San Francisco
3650,Night,Tablet,San Francisco
3651,Afternoon,Desktop,Houston
3652,Night,Desktop,Chicago
3653,Afternoon,Mobile,Houston
3654,Morning,Tablet,Los Angeles
3655,Afternoon,Desktop,San Francisco
3656,Morning,Tablet,Houston
3657,Night,Desktop,Houston
3658,Evening,Desktop,Chicago
3659,Evening,Mobile,Houston
3660,Evening,Mobile,New York
3661,Afternoon,Mobile,Los Angeles
3662,Evening,Desktop,New York
3663,Afternoon,Mobile,Los Angeles
3664,Night,Mobile,Los Angeles
3665,Morning,Mobile,New York
3666,Evening,Mobile,San Francisco
3667,Afternoon,Desktop,Houston
3668,Night,Desktop,New York
3669,Night,Mobile,San Francisco
3670,Evening,Mobile,Los Angeles
3671,Night,Mobile,New York
3672,Night,Mobile,Los Angeles
3673,Night,Mobile,Houston
3674,Afternoon,Mobile,Houston
3675,Night,Mobile,Houston
3676,Night,Mobile,Houston
3677,Night,Desktop,New York
3678,Night,Mobile,New York
3679,Night,Mobile,Los Angeles
3680,Afternoon,Mobile,San Francisco
3681,Night,Tablet,Houston
3682,Night,Mobile,Houston
3683,Morning,Mobile,New York
3684,Night,Mobile,Houston
3685,Night,Desktop,Los Angeles
3686,Afternoon,Desktop,Houston
3687,Night,Desktop,New York
3688,Afternoon,Mobile,Los Angeles
3689,Evening,Desktop,Houston
3690,Night,Desktop,San Francisco
3691,Morning,Mobile,New York
3692,Afternoon,Desktop,San Francisco
3693,Evening,Mobile,New York
3694,Morning,Mobile,San Francisco
3695,Afternoon,Desktop,New York
3696,Evening,Desktop,Los Angeles
3697,Morning,Mobile,Houston
3698,Night,Mobile,Chicago
3699,Morning,Desktop,New York
3700,Morning,Mobile,Los Angeles
3701,Morning,Mobile,San Francisco
3702,Afternoon,Mobile,Chicago
3703,Night,Tablet,Los Angeles
3704,Night,Tablet,Houston
3705,Afternoon,Mobile,Chicago
3706,Morning,Mobile,Houston
3707,Night,Mobile,New York
3708,Morning,Mobile,Houston
3709,Night,Desktop,Los Angeles
3710,Afternoon,Mobile,Chicago
3711,Evening,Mobile,Houston
3712,Morning,Desktop,Los Angeles
3713,Night,Mobile,Houston
3714,Night,Mobile,San Francisco
3715,Night,Mobile,Houston
3716,Afternoon,Desktop,Chicago
3717,Afternoon,Mobile,Houston
3718,Evening,Mobile,San Francisco
3719,Afternoon,Mobile,San Francisco
3720,Morning,Tablet,San Francisco
3721,Afternoon,Mobile,Chicago
3722,Night,Tablet,San Francisco
3723,Morning,Desktop,Los Angeles
3724,Afternoon,Desktop,San Francisco
3725,Morning,Mobile,San Francisco
3726,Morning,Mobile,Chicago
3727,Afternoon,Mobile,Houston
3728,Morning,Mobile,San Francisco
3729,Night,Tablet,Houston
3730,Night,Mobile,New York
3731,Afternoon,Mobile,Houston
3732,Afternoon,Mobile,Houston
3733,Night,Desktop,Los Angeles
3734,Afternoon,Mobile,Houston
3735,Night,Mobile,San Francisco
3736,Morning,Mobile,San Francisco
3737,Afternoon,Desktop,Los Angeles
3738,Evening,Mobile,Los Angeles
3739,Night,Mobile,Chicago
3740,Night,Mobile,Chicago
3741,Morning,Tablet,Chicago
3742,Evening,Mobile,Los Angeles
3743,Evening,Desktop,Los Angeles
3744,Evening,Desktop,New York
3745,Night,Mobile,Los Angeles
3746,Night,Mobile,Houston
3747,Evening,Mobile,New York
3748,Afternoon,Mobile,New York
3749,Evening,Mobile,Chicago
3750,Morning,Mobile,New York
3751,Evening,Mobile,San Francisco
3752,Evening,Mobile,New York
3753,Evening,Desktop,Chicago
3754,Afternoon,Desktop,San Francisco
3755,Evening,Mobile,Chicago
3756,Evening,Mobile,New York
3757,Night,Desktop,Chicago
3758,Evening,Desktop,San Francisco
3759,Morning,Tablet,New York
3760,Night,Mobile,New York
3761,Afternoon,Mobile,Chicago
3762,Night,Mobile,San Francisco
3763,Afternoon,Desktop,San Francisco
3764,Afternoon,Mobile,Chicago
3765,Morning,Mobile,New York
3766,Evening,Mobile,Los Angeles
3767,Morning,Desktop,San Francisco
3768,Night,Mobile,New York
3769,Afternoon,Desktop,Chicago
3770,Night,Desktop,Houston
3771,Afternoon,Desktop,San Francisco
3772,Night,Mobile,New York
3773,Afternoon,Tablet,San Francisco
3774,Morning,Mobile,Los Angeles
3775,Afternoon,Mobile,Los Angeles
3776,Evening,Tablet,San Francisco
3777,Morning,Mobile,Los Angeles
3778,Evening,Mobile,New York
3779,Night,Mobile,San Francisco
3780,Night,Mobile,Los Angeles
3781,Afternoon,Mobile,New York
3782,Afternoon,Mobile,Chicago
3783,Night,Mobile,Los Angeles
3784,Morning,Desktop,New York
3785,Evening,Mobile,New York
3786,Night,Mobile,Chicago
3787,Morning,Mobile,Chicago
3788,Evening,Desktop,New York
3789,Afternoon,Desktop,Los Angeles
3790,Morning,Desktop,Houston
3791,Morning,Mobile,New York
3792,Night,Mobile,New York
3793,Evening,Mobile,Los Angeles
3794,Night,Mobile,New York
3795,Afternoon,Mobile,San Francisco
3796,Afternoon,Tablet,Chicago
3797,Evening,Mobile,Chicago
3798,Evening,Tablet,New York
3799,Evening,Mobile,Chicago
3800,Night,Tablet,San Francisco
3801,Evening,Mobile,San Francisco
3802,Evening,Tablet,Los Angeles
3803,Night,Mobile,San Francisco
3804,Afternoon,Tablet,Chicago
3805,Afternoon,Mobile,San Francisco
3806,Morning,Mobile,San Francisco
3807,Afternoon,Mobile,San Francisco
3808,Evening,Mobile,Chicago
3809,Afternoon,Desktop,Chicago
3810,Night,Tablet,New York
3811,Afternoon,Desktop,Houston
3812,Afternoon,Desktop,Houston
3813,Morning,Mobile,Los Angeles
3814,Morning,Desktop,New York
3815,Evening,Mobile,San Francisco
3816,Night,Desktop,Los Angeles
3817,Evening,Mobile,New York
3818,Night,Desktop,Chicago
3819,Night,Mobile,Houston
3820,Morning,Mobile,Chicago
3821,Afternoon,Mobile,Los Angeles
3822,Afternoon,Mobile,San Francisco
3823,Morning,Mobile,Los Angeles
3824,Evening,Mobile,San Francisco
3825,Afternoon,Desktop,San Francisco
3826,Evening,Mobile,Houston
3827,Afternoon,Desktop,Houston
3828,Evening,Mobile,Los Angeles
3829,Night,Mobile,New York
3830,Night,Mobile,Los Angeles
3831,Afternoon,Mobile,Chicago
3832,Evening,Mobile,Houston
3833,Evening,Mobile,Houston
3834,Night,Mobile,New York
3835,Evening,Desktop,Chicago
3836,Morning,Mobile,Houston
3837,Evening,Mobile,San Francisco
3838,Night,Desktop,Chicago
3839,Morning,Desktop,San Francisco
3840,Morning,Mobile,Los Angeles
3841,Evening,Desktop,New York
3842,Night,Tablet,New York
3843,Night,Mobile,San Francisco
3844,Night,Mobile,Los Angeles
3845,Morning,Tablet,San Francisco
3846,Night,Mobile,New York
3847,Morning,Mobile,New York
3848,Morning,Mobile,Chicago
3849,Afternoon,Desktop,Houston
3850,Evening,Tablet,Chicago
3851,Night,Desktop,Houston
3852,Morning,Tablet,Chicago
3853,Evening,Mobile,New York
3854,Morning,Mobile,New York
3855,Evening,Desktop,New York
3856,Morning,Tablet,Houston
3857,Night,Mobile,Houston
3858,Afternoon,Mobile,San Francisco
3859,Afternoon,Mobile,Chicago
3860,Afternoon,Mobile,San Francisco
3861,Morning,Mobile,Los Angeles
3862,Evening,Mobile,Chicago
3863,Night,Tablet,San Francisco
3864,Night,Mobile,New York
3865,Morning,Desktop,San Francisco
3866,Afternoon,Mobile,Houston
3867,Morning,Mobile,Chicago
3868,Evening,Mobile,Los Angeles
3869,Afternoon,Desktop,New York
3870,Morning,Mobile,Chicago
3871,Evening,Desktop,Los Angeles
3872,Afternoon,Desktop,Houston
3873,Night,Mobile,Chicago
3874,Evening,Mobile,Chicago
3875,Night,Desktop,Houston
3876,Evening,Mobile,Los Angeles
3877,Afternoon,Mobile,New York
3878,Morning,Mobile,Los Angeles
3879,Morning,Mobile,New York
3880,Morning,Tablet,Chicago
3881,Morning,Mobile,Los Angeles
3882,Evening,Mobile,San Francisco
3883,Morning,Mobile,Los Angeles
3884,Morning,Desktop,San Francisco
3885,Evening,Desktop,San Francisco
3886,Evening,Tablet,Houston
3887,Afternoon,Desktop,Los Angeles
3888,Evening,Mobile,New York
3889,Night,Mobile,San Francisco
3890,Afternoon,Mobile,New York
3891,Afternoon,Desktop,New York
3892,Morning,Desktop,New York
3893,Morning,Tablet,San Francisco
3894,Night,Desktop,Chicago
3895,Morning,Mobile,New York
3896,Evening,Mobile,New York
3897,Evening,Mobile,Houston
3898,Morning,Mobile,Houston
3899,Morning,Mobile,San Francisco
3900,Evening,Mobile,San Francisco
3901,Afternoon,Mobile,Houston
3902,Night,Desktop,Houston
3903,Night,Mobile,Chicago
3904,Afternoon,Mobile,Los Angeles
3905,Night,Mobile,Los Angeles
3906,Morning,Mobile,Los Angeles
3907,Morning,Tablet,Los Angeles
3908,Morning,Mobile,New York
3909,Night,Tablet,San Francisco
3910,Afternoon,Mobile,Chicago
3911,Morning,Mobile,Los Angeles
3912,Afternoon,Mobile,New York
3913,Evening,Mobile,San Francisco
3914,Evening,Mobile,Los Angeles
3915,Evening,Desktop,Houston
3916,Night,Mobile,Houston
3917,Night,Mobile,Chicago
3918,Morning,Mobile,Los Angeles
3919,Evening,Mobile,Los Angeles
3920,Afternoon,Tablet,Houston
3921,Night,Desktop,Houston
3922,Afternoon,Mobile,Chicago
3923,Afternoon,Mobile,New York
3924,Morning,Mobile,New York
3925,Morning,Tablet,San Francisco
3926,Afternoon,Mobile,New York
3927,Afternoon,Desktop,San Francisco
3928,Afternoon,Mobile,Houston
3929,Afternoon,Tablet,Los Angeles
3930,Evening,Mobile,Los Angeles
3931,Afternoon,Mobile,New York
3932,Night,Desktop,New York
3933,Morning,Tablet,San Francisco
3934,Night,Tablet,Los Angeles
3935,Morning,Desktop,New York
3936,Morning,Desktop,Chicago
3937,Morning,Mobile,New York
3938,Night,Desktop,New York
3939,Morning,Desktop,San Francisco
3940,Afternoon,Mobile,San Francisco
3941,Afternoon,Desktop,New York
3942,Evening,Mobile,Houston
3943,Evening,Mobile,Chicago
3944,Evening,Desktop,San Francisco
3945,Afternoon,Mobile,Chicago
3946,Night,Mobile,Los Angeles
3947,Evening,Mobile,Chicago
3948,Afternoon,Mobile,Houston
3949,Morning,Mobile,San Francisco
3950,Night,Tablet,Los Angeles
3951,Night,Desktop,Houston
3952,Afternoon,Desktop,San Francisco
3953,Afternoon,Mobile,San Francisco
3954,Morning,Tablet,San Francisco
3955,Morning,Desktop,Los Angeles
3956,Morning,Mobile,New York
3957,Night,Desktop,Houston
3958,Night,Tablet,Los Angeles
3959,Evening,Mobile,New York
3960,Evening,Mobile,Houston
3961,Evening,Tablet,New York
3962,Night,Mobile,Houston
3963,Morning,Desktop,New York
3964,Evening,Mobile,New York
3965,Morning,Mobile,San Francisco
3966,Morning,Desktop,New York
3967,Morning,Mobile,San Francisco
3968,Evening,Desktop,Houston
3969,Evening,Mobile,San Francisco
3970,Morning,Mobile,Houston
3971,Evening,Mobile,Houston
3972,Afternoon,Mobile,San Francisco
3973,Evening,Mobile,Houston
3974,Morning,Desktop,Chicago
3975,Morning,Tablet,San Francisco
3976,Night,Desktop,New York
3977,Night,Mobile,Chicago
3978,Morning,Desktop,Chicago
3979,Afternoon,Tablet,Chicago
3980,Night,Mobile,New York
3981,Morning,Mobile,Los Angeles
3982,Night,Mobile,Houston
3983,Night,Mobile,San Francisco
3984,Morning,Tablet,Houston
3985,Evening,Mobile,New York
3986,Afternoon,Desktop,San Francisco
3987,Evening,Mobile,San Francisco
3988,Morning,Mobile,Chicago
3989,Morning,Mobile,New York
3990,Afternoon,Tablet,New York
3991,Morning,Mobile,New York
3992,Night,Desktop,New York
3993,Afternoon,Mobile,Houston
3994,Evening,Desktop,San Francisco
3995,Afternoon,Desktop,Chicago
3996,Evening,Desktop,Houston
3997,Morning,Mobile,Los Angeles
3998,Evening,Mobile,New York
3999,Evening,Mobile,Houston
4000,Evening,Tablet,New York
4001,Afternoon,Mobile,Los Angeles
4002,Night,Mobile,New York
4003,Evening,Mobile,San Francisco
4004,Afternoon,Mobile,San Francisco
4005,Afternoon,Desktop,New York
4006,Night,Tablet,Los Angeles
4007,Afternoon,Mobile,Chicago
4008,Morning,Tablet,San Francisco
4009,Morning,Desktop,New York
4010,Morning,Mobile,San Francisco
4011,Night,Tablet,Houston
4012,Afternoon,Desktop,Los Angeles
4013,Morning,Mobile,San Francisco
4014,Evening,Desktop,New York
4015,Afternoon,Mobile,San Francisco
4016,Morning,Mobile,Los Angeles
4017,Afternoon,Desktop,Houston
4018,Morning,Desktop,San Francisco
4019,Evening,Desktop,Houston
4020,Afternoon,Mobile,Chicago
4021,Morning,Tablet,Chicago
4022,Morning,Mobile,Los Angeles
4023,Evening,Mobile,Los Angeles
4024,Evening,Mobile,San Francisco
4025,Morning,Mobile,San Francisco
4026,Morning,Mobile,San Francisco
4027,Night,Desktop,New York
4028,Night,Desktop,San Francisco
4029,Afternoon,Tablet,New York
4030,Afternoon,Desktop,Los Angeles
4031,Night,Mobile,Houston
4032,Morning,Desktop,New York
4033,Evening,Desktop,Chicago
4034,Afternoon,Mobile,Los Angeles
4035,Morning,Desktop,San Francisco
4036,Evening,Mobile,San Francisco
4037,Evening,Mobile,San Francisco
4038,Morning,Mobile,Los Angeles
4039,Morning,Desktop,Houston
4040,Afternoon,Desktop,Los Angeles
4041,Night,Mobile,Los Angeles
4042,Morning,Mobile,San Francisco
4043,Night,Tablet,Houston
4044,Afternoon,Tablet,Los Angeles
4045,Night,Mobile,San Francisco
4046,Night,Mobile,Chicago
4047,Evening,Desktop,Chicago
4048,Afternoon,Mobile,Chicago
4049,Morning,Mobile,Houston
4050,Night,Mobile,New York
4051,Afternoon,Desktop,Houston
4052,Evening,Desktop,San Francisco
4053,Evening,Mobile,Chicago
4054,Night,Mobile,Houston
4055,Night,Mobile,San Francisco
4056,Morning,Mobile,San Francisco
4057,Afternoon,Mobile,Los Angeles
4058,Morning,Mobile,San Francisco
4059,Morning,Mobile,San Francisco
4060,Evening,Mobile,Houston
4061,Afternoon,Desktop,Houston
4062,Morning,Desktop,Houston
4063,Evening,Mobile,Houston
4064,Night,Mobile,Houston
4065,Morning,Mobile,Los Angeles
4066,Night,Desktop,Los Angeles
4067,Afternoon,Mobile,Los Angeles
4068,Morning,Mobile,Houston
4069,Night,Desktop,New York
4070,Night,Desktop,Houston
4071,Afternoon,Mobile,Houston
4072,Evening,Mobile,New York
4073,Evening,Tablet,New York
4074,Morning,Tablet,Houston
4075,Night,Mobile,Houston
4076,Evening,Desktop,New York
4077,Morning,Mobile,Houston
4078,Night,Tablet,New York
4079,Morning,Mobile,Los Angeles
4080,Afternoon,Desktop,Houston
4081,Morning,Desktop,New York
4082,Afternoon,Mobile,New York
4083,Night,Desktop,Los Angeles
4084,Night,Mobile,New York
4085,Night,Mobile,San Francisco
4086,Morning,Mobile,Chicago
4087,Night,Tablet,Chicago
4088,Night,Mobile,Los Angeles
4089,Afternoon,Desktop,Houston
4090,Night,Desktop,Chicago
4091,Night,Mobile,Los Angeles
4092,Night,Mobile,Chicago
4093,Evening,Desktop,Los Angeles
4094,Night,Tablet,Los Angeles
4095,Morning,Mobile,New York
4096,Afternoon,Mobile,New York
4097,Night,Mobile,San Francisco
4098,Morning,Mobile,Houston
