user_id,age,gender,location,interests_categories,avg_preferred_price,preferred_brands,common_interaction_types,interacted_products,high_rated_products
598,35,Male,San Francisco,"['Home & Kitchen', 'Sports']",400.39,"['BrandB', 'BrandD']","['purchase', 'add_to_cart']","[215, 482]",[]
599,64,Other,Houston,"['Books', 'Sports', 'Toys']",245.18,"['BrandC', 'BrandB', 'BrandA']","['view', 'add_to_cart', 'purchase']","[303, 350, 77, 434, 235, 358, 378, 234]",[]
600,29,Female,Houston,"['Electronics', 'Clothing', 'Beauty']",292.05,"['BrandA', 'BrandE', 'BrandD']","['view', 'add_to_cart']","[340, 477, 411]","[18, 340, 466]"
601,26,Male,Chicago,"['Home & Kitchen', 'Electronics', 'Beauty']",216.46,"['BrandD', 'BrandC', 'BrandB']","['add_to_cart', 'view']","[161, 57, 37, 133, 337, 270, 110, 266]","[158, 55, 238]"
602,27,Other,Los Angeles,"['Books', 'Home & Kitchen', 'Sports']",300.52,"['BrandA', 'BrandC', 'BrandD']",['view'],"[231, 363, 433, 137, 346, 54]","[478, 420, 127]"
603,61,Male,San Francisco,"['Home & Kitchen', 'Beauty', 'Clothing']",253.54,"['BrandC', 'BrandB', 'BrandA']","['view', 'add_to_cart']","[486, 13]",[453]
604,34,Female,San Francisco,"['Clothing', 'Sports', 'Electronics']",304.77,"['BrandA', 'BrandD', 'BrandC']",['view'],"[9, 438]","[488, 460, 353, 482]"
605,55,Female,Houston,"['Sports', 'Home & Kitchen', 'Books']",340.6,"['BrandD', 'BrandA']","['view', 'add_to_cart']","[200, 37, 244, 17]",[]
606,24,Other,Los Angeles,"['Toys', 'Electronics', 'Home & Kitchen']",306.06,"['BrandE', 'BrandA', 'BrandB']","['view', 'add_to_cart']","[151, 237, 439, 94, 66, 122]",[]
607,63,Female,Chicago,"['Toys', 'Beauty', 'Home & Kitchen']",345.78,"['BrandD', 'BrandA', 'BrandC']","['view', 'add_to_cart', 'purchase']","[19, 423, 152, 477, 321, 239, 112, 170]",[]
608,30,Male,Los Angeles,"['Clothing', 'Beauty', 'Electronics']",240.83,"['BrandC', 'BrandE', 'BrandB']","['view', 'add_to_cart']","[29, 476, 379, 315, 218, 467]","[429, 320]"
609,57,Female,New York,"['Home & Kitchen', 'Sports', 'Beauty']",340.61,"['BrandC', 'BrandA', 'BrandB']","['view', 'add_to_cart', 'purchase']","[444, 297, 254, 311, 88, 223, 51, 168]",[359]
610,59,Male,Los Angeles,"['Sports', 'Toys', 'Beauty']",225.99,"['BrandC', 'BrandD', 'BrandA']","['add_to_cart', 'view', 'purchase']","[242, 337, 470, 41, 493, 147, 299, 481, 74, 471]",[]
611,26,Male,New York,"['Clothing', 'Electronics', 'Toys']",203.05,"['BrandE', 'BrandC', 'BrandB']","['view', 'add_to_cart', 'purchase']","[146, 333, 20, 122, 31, 447, 47, 247, 111, 324]",[363]
612,44,Female,New York,"['Beauty', 'Home & Kitchen', 'Electronics']",298.83,"['BrandB', 'BrandA', 'BrandE']","['view', 'purchase', 'add_to_cart']","[332, 26, 239, 400, 89, 215, 69]",[282]
613,19,Other,Chicago,"['Toys', 'Electronics', 'Sports']",278.5,"['BrandD', 'BrandA']","['view', 'add_to_cart']","[463, 127, 471]",[324]
614,22,Female,Houston,"['Home & Kitchen', 'Books', 'Toys']",321.51,"['BrandE', 'BrandC', 'BrandA']","['add_to_cart', 'view']","[210, 352, 413]","[317, 407]"
615,46,Male,Los Angeles,"['Toys', 'Beauty', 'Clothing']",268.22,"['BrandC', 'BrandE', 'BrandB']","['view', 'add_to_cart']","[395, 292, 140, 327, 474, 33, 150, 252]",[411]
616,54,Male,New York,"['Beauty', 'Electronics', 'Home & Kitchen']",307.07,"['BrandA', 'BrandB', 'BrandC']","['view', 'add_to_cart', 'purchase']","[26, 498, 91, 334, 316, 435, 438]","[450, 229]"
617,55,Female,Los Angeles,"['Beauty', 'Books', 'Sports']",162.95,"['BrandB', 'BrandC']",['view'],"[101, 48, 113]",[195]
618,36,Other,Houston,"['Books', 'Home & Kitchen', 'Toys']",313.25,"['BrandC', 'BrandE', 'BrandB']","['add_to_cart', 'view']","[44, 475, 334, 456, 176, 387, 280, 223, 362]",[113]
619,25,Other,Houston,"['Home & Kitchen', 'Beauty']",443.16,"['BrandD', 'BrandB']",['view'],"[37, 134]",[]
620,62,Male,San Francisco,"['Beauty', 'Electronics', 'Toys']",253.34,"['BrandE', 'BrandC', 'BrandB']","['view', 'add_to_cart']","[189, 77, 226, 365, 134, 463, 430]",[249]
621,18,Male,Houston,"['Books', 'Toys', 'Sports']",379.82,"['BrandC', 'BrandD', 'BrandE']","['view', 'add_to_cart']","[85, 462, 299, 307, 107]",[]
622,39,Other,Chicago,"['Toys', 'Sports', 'Beauty']",223.17,"['BrandA', 'BrandB', 'BrandD']","['view', 'add_to_cart']","[329, 255, 82, 356, 450, 216, 423]",[]
623,34,Female,New York,"['Home & Kitchen', 'Sports', 'Electronics']",185.39,"['BrandB', 'BrandD', 'BrandE']","['view', 'add_to_cart']","[410, 156]","[97, 256]"
624,24,Male,San Francisco,"['Beauty', 'Books', 'Home & Kitchen']",263.71,"['BrandA', 'BrandD', 'BrandE']","['purchase', 'view']","[456, 108]","[301, 112, 17, 390, 266]"
625,42,Male,Chicago,"['Books', 'Sports', 'Electronics']",173.06,"['BrandC', 'BrandA', 'BrandD']","['view', 'add_to_cart']","[457, 205, 444]","[112, 284, 233]"
626,62,Other,Los Angeles,"['Beauty', 'Toys', 'Home & Kitchen']",203.42,"['BrandE', 'BrandC', 'BrandA']","['add_to_cart', 'view']","[465, 457, 304, 157]",[348]
627,21,Female,New York,"['Books', 'Electronics', 'Beauty']",254.0,"['BrandE', 'BrandC', 'BrandA']",['view'],"[307, 300, 175]",[73]
628,53,Other,Houston,"['Books', 'Electronics', 'Sports']",303.07,"['BrandC', 'BrandE', 'BrandD']","['view', 'add_to_cart']","[289, 481, 444, 221, 71, 254]","[277, 228]"
629,23,Female,New York,"['Books', 'Sports', 'Toys']",164.07,"['BrandA', 'BrandD', 'BrandB']","['view', 'add_to_cart']","[231, 279, 491, 203]",[]
630,48,Female,Los Angeles,"['Clothing', 'Beauty', 'Books']",201.08,"['BrandC', 'BrandB', 'BrandD']","['view', 'add_to_cart']","[242, 455, 23, 193, 436]","[262, 368]"
631,36,Female,San Francisco,"['Books', 'Beauty', 'Toys']",209.42,"['BrandC', 'BrandE', 'BrandA']","['view', 'add_to_cart']","[416, 409, 291, 59, 336]","[352, 490, 313]"
632,61,Male,San Francisco,"['Books', 'Home & Kitchen', 'Electronics']",341.07,"['BrandA', 'BrandC', 'BrandE']",['view'],"[221, 398]",[244]
633,56,Other,San Francisco,"['Home & Kitchen', 'Toys']",169.11,"['BrandD', 'BrandC']",['view'],[303],[38]
634,44,Other,Houston,"['Books', 'Home & Kitchen', 'Beauty']",287.08,"['BrandC', 'BrandB', 'BrandA']","['view', 'add_to_cart']","[118, 397, 444, 277, 428]","[85, 59]"
635,27,Female,Chicago,"['Home & Kitchen', 'Clothing', 'Toys']",344.72,"['BrandD', 'BrandA']","['add_to_cart', 'view']","[42, 38, 372]",[321]
636,43,Male,Chicago,"['Books', 'Home & Kitchen', 'Clothing']",288.25,"['BrandA', 'BrandB', 'BrandD']","['add_to_cart', 'view']","[298, 336, 402]",[465]
637,36,Male,New York,"['Beauty', 'Toys', 'Books']",230.17,"['BrandB', 'BrandD', 'BrandA']","['add_to_cart', 'view']","[198, 467, 407, 263]","[324, 212]"
638,56,Other,Houston,"['Toys', 'Sports', 'Books']",358.6,"['BrandE', 'BrandC', 'BrandA']","['view', 'add_to_cart']","[288, 150, 469, 345]","[311, 190, 276]"
639,20,Male,San Francisco,"['Home & Kitchen', 'Electronics', 'Toys']",228.49,"['BrandE', 'BrandA', 'BrandD']","['view', 'add_to_cart']","[428, 225, 205, 189, 235, 53, 207]",[]
640,62,Male,San Francisco,"['Home & Kitchen', 'Sports', 'Clothing']",205.53,"['BrandB', 'BrandD', 'BrandE']","['view', 'purchase']","[79, 12, 135]",[1]
641,30,Female,Los Angeles,"['Beauty', 'Sports', 'Home & Kitchen']",224.98,"['BrandD', 'BrandA', 'BrandE']",['add_to_cart'],"[165, 372, 468, 151]",[97]
642,45,Male,Los Angeles,"['Electronics', 'Beauty', 'Books']",294.55,"['BrandA', 'BrandD', 'BrandC']","['view', 'add_to_cart']","[285, 19, 445, 354, 185]","[370, 391]"
643,37,Female,San Francisco,"['Clothing', 'Electronics', 'Toys']",199.5,"['BrandA', 'BrandD', 'BrandE']","['view', 'purchase']","[498, 480, 312, 436]",[103]
644,45,Other,San Francisco,"['Beauty', 'Sports']",415.64,"['BrandD', 'BrandA', 'BrandE']",['view'],"[166, 199, 182]",[]
645,25,Male,Houston,"['Home & Kitchen', 'Electronics', 'Clothing']",222.72,"['BrandA', 'BrandE', 'BrandC']","['add_to_cart', 'view']","[438, 167, 255]","[272, 410]"
646,58,Other,Chicago,"['Electronics', 'Beauty', 'Home & Kitchen']",331.07,"['BrandC', 'BrandA', 'BrandE']","['view', 'purchase', 'add_to_cart']","[207, 306, 297, 260]",[226]
647,56,Other,Los Angeles,"['Books', 'Toys', 'Clothing']",220.69,"['BrandC', 'BrandE', 'BrandB']",['view'],"[289, 263, 77]","[286, 34]"
648,18,Male,Chicago,"['Clothing', 'Beauty', 'Home & Kitchen']",229.84,"['BrandE', 'BrandB', 'BrandC']",[],[],"[363, 296]"
649,20,Male,Houston,"['Books', 'Clothing', 'Electronics']",259.86,"['BrandD', 'BrandB', 'BrandC']","['add_to_cart', 'view']","[92, 384, 89, 61, 94, 181]",[]
650,30,Other,San Francisco,"['Electronics', 'Books', 'Clothing']",204.74,"['BrandA', 'BrandE']",['view'],"[104, 103, 204, 406]",[273]
651,45,Male,Chicago,"['Toys', 'Sports', 'Electronics']",238.5,"['BrandB', 'BrandC', 'BrandA']",['view'],"[20, 228, 272]",[341]
652,42,Female,San Francisco,"['Books', 'Electronics', 'Toys']",264.81,"['BrandC', 'BrandE', 'BrandA']","['view', 'add_to_cart', 'purchase']","[346, 432, 258, 275, 111]",[]
653,50,Female,San Francisco,"['Clothing', 'Beauty', 'Toys']",325.52,"['BrandD', 'BrandA', 'BrandB']","['view', 'add_to_cart']","[310, 439, 41, 435, 107]",[340]
654,55,Male,New York,"['Electronics', 'Home & Kitchen', 'Sports']",351.77,"['BrandB', 'BrandE']",['view'],"[256, 382, 431]",[140]
655,23,Other,Chicago,"['Toys', 'Sports', 'Clothing']",289.11,"['BrandB', 'BrandC', 'BrandE']","['view', 'add_to_cart']","[44, 16, 62, 95, 476]","[56, 153]"
656,61,Male,Chicago,"['Electronics', 'Clothing', 'Beauty']",255.95,"['BrandE', 'BrandD', 'BrandC']","['view', 'add_to_cart']","[75, 292, 81, 222, 122]","[302, 370, 182]"
657,62,Male,San Francisco,"['Beauty', 'Sports', 'Books']",217.44,"['BrandE', 'BrandA', 'BrandB']","['view', 'add_to_cart']","[389, 267, 8, 39, 440, 290]","[239, 138, 464, 66]"
658,49,Other,Houston,"['Books', 'Clothing', 'Electronics']",246.18,"['BrandA', 'BrandE', 'BrandB']","['view', 'add_to_cart', 'purchase']","[409, 104, 382, 334, 279, 356, 295, 452, 406, 411, 152, 191]","[441, 26, 103]"
659,62,Other,New York,"['Toys', 'Electronics', 'Books']",361.5,"['BrandC', 'BrandE', 'BrandD']",['view'],[493],"[62, 226]"
660,64,Female,San Francisco,"['Sports', 'Home & Kitchen', 'Electronics']",181.56,"['BrandD', 'BrandA', 'BrandE']","['view', 'purchase', 'add_to_cart']","[227, 107, 410, 105, 226, 445, 235]",[]
661,38,Other,Los Angeles,"['Clothing', 'Beauty', 'Sports']",248.43,"['BrandA', 'BrandB', 'BrandC']","['view', 'add_to_cart', 'purchase']","[26, 309, 177, 285, 353, 406, 145]","[195, 103]"
662,33,Female,Los Angeles,"['Books', 'Clothing', 'Sports']",192.66,"['BrandA', 'BrandC', 'BrandD']","['purchase', 'add_to_cart', 'view']","[436, 13, 335]",[374]
663,38,Other,New York,"['Beauty', 'Home & Kitchen', 'Toys']",245.61,"['BrandC', 'BrandB', 'BrandE']","['view', 'add_to_cart', 'purchase']","[164, 318, 115, 29, 57, 427, 73, 257, 306, 40]",[362]
664,28,Male,Houston,"['Home & Kitchen', 'Beauty', 'Electronics']",192.89,"['BrandB', 'BrandE']","['view', 'add_to_cart']","[182, 399, 351]",[298]
665,54,Female,San Francisco,"['Clothing', 'Home & Kitchen', 'Sports']",268.11,"['BrandB', 'BrandD', 'BrandA']","['view', 'add_to_cart']","[58, 291, 298]","[304, 416, 344, 424]"
666,53,Female,Chicago,"['Beauty', 'Books', 'Electronics']",292.95,"['BrandC', 'BrandE', 'BrandA']","['view', 'add_to_cart']","[85, 34, 16, 453, 500, 380]",[435]
667,52,Female,New York,"['Clothing', 'Electronics', 'Home & Kitchen']",280.02,"['BrandB', 'BrandC', 'BrandA']",['view'],"[323, 1, 326]",[474]
668,36,Male,Houston,"['Books', 'Sports', 'Beauty']",282.27,"['BrandA', 'BrandC', 'BrandB']",['view'],"[147, 401, 125]",[417]
669,37,Male,Chicago,"['Books', 'Sports', 'Home & Kitchen']",292.43,"['BrandA', 'BrandB']","['add_to_cart', 'view']","[359, 8]",[]
670,35,Male,Los Angeles,"['Electronics', 'Toys', 'Beauty']",219.01,"['BrandB', 'BrandA', 'BrandC']","['add_to_cart', 'view']","[366, 56, 51, 429]","[96, 126]"
671,64,Male,Los Angeles,"['Electronics', 'Toys', 'Beauty']",311.86,"['BrandC', 'BrandD', 'BrandB']","['view', 'purchase', 'add_to_cart']","[376, 188, 265, 359]",[329]
672,58,Male,Chicago,"['Electronics', 'Books', 'Beauty']",161.81,"['BrandC', 'BrandD', 'BrandB']",['view'],"[21, 500]",[53]
673,31,Female,New York,"['Home & Kitchen', 'Clothing', 'Sports']",153.84,"['BrandB', 'BrandE', 'BrandA']","['view', 'add_to_cart']","[467, 428, 491]","[2, 371, 325]"
674,32,Male,Los Angeles,"['Books', 'Home & Kitchen', 'Electronics']",328.86,"['BrandB', 'BrandD', 'BrandE']","['view', 'purchase', 'add_to_cart']","[141, 270, 461, 84, 470]",[]
675,48,Female,San Francisco,"['Sports', 'Clothing', 'Electronics']",285.8,"['BrandB', 'BrandA', 'BrandD']","['view', 'add_to_cart']","[419, 379, 392, 401, 35, 221]",[]
676,18,Male,Chicago,"['Electronics', 'Sports', 'Home & Kitchen']",166.98,"['BrandA', 'BrandC', 'BrandE']","['view', 'add_to_cart']","[432, 133, 360, 80, 455, 61]",[]
677,20,Other,Chicago,"['Books', 'Sports']",250.91,"['BrandC', 'BrandA']","['purchase', 'view', 'add_to_cart']","[99, 113, 17]",[]
678,33,Female,Los Angeles,"['Home & Kitchen', 'Sports', 'Toys']",263.61,"['BrandA', 'BrandD', 'BrandE']","['view', 'purchase', 'add_to_cart']","[120, 13, 153, 425, 294, 234, 158, 360, 80]","[264, 359]"
679,40,Other,New York,"['Electronics', 'Toys', 'Clothing']",248.06,"['BrandE', 'BrandA', 'BrandD']","['view', 'purchase']","[427, 111, 460, 345, 403]",[63]
680,28,Female,San Francisco,"['Books', 'Electronics']",253.91,"['BrandB', 'BrandA', 'BrandC']",['view'],"[25, 137]","[213, 247]"
681,29,Other,New York,"['Books', 'Clothing', 'Home & Kitchen']",305.51,"['BrandC', 'BrandA', 'BrandB']","['view', 'add_to_cart']","[253, 460, 321, 20]",[358]
682,27,Male,Houston,"['Toys', 'Home & Kitchen', 'Beauty']",272.41,"['BrandA', 'BrandB', 'BrandD']","['view', 'add_to_cart', 'purchase']","[413, 405, 184, 202, 208, 245, 142]",[]
683,49,Male,Houston,"['Clothing', 'Toys', 'Home & Kitchen']",246.54,"['BrandC', 'BrandA', 'BrandE']","['view', 'add_to_cart']","[227, 360, 20, 390, 233, 343]","[398, 216]"
684,33,Male,Los Angeles,"['Beauty', 'Home & Kitchen', 'Clothing']",136.13,"['BrandA', 'BrandE', 'BrandC']",['view'],"[262, 318]",[391]
685,25,Female,Los Angeles,"['Clothing', 'Beauty', 'Sports']",323.26,"['BrandA', 'BrandD', 'BrandE']",['view'],"[497, 83, 311, 406, 385, 52]",[]
686,55,Other,Los Angeles,"['Beauty', 'Sports', 'Electronics']",158.62,"['BrandC', 'BrandB', 'BrandA']","['view', 'add_to_cart']","[214, 273, 248, 40]",[]
687,29,Male,Houston,"['Sports', 'Toys', 'Beauty']",278.63,"['BrandA', 'BrandD', 'BrandB']","['view', 'add_to_cart', 'purchase']","[49, 229, 327, 260]",[132]
688,41,Other,New York,"['Sports', 'Clothing', 'Books']",320.35,"['BrandB', 'BrandA', 'BrandD']","['view', 'add_to_cart', 'purchase']","[299, 321, 267, 352, 84, 198, 279, 458, 254]","[267, 345]"
689,45,Other,New York,"['Home & Kitchen', 'Books', 'Toys']",311.31,"['BrandA', 'BrandC', 'BrandD']","['add_to_cart', 'view', 'purchase']","[453, 180, 409]",[496]
690,25,Male,Los Angeles,"['Home & Kitchen', 'Toys', 'Electronics']",287.34,"['BrandB', 'BrandA']","['add_to_cart', 'view']","[489, 23, 343]",[]
691,45,Male,San Francisco,"['Clothing', 'Sports', 'Toys']",171.37,"['BrandB', 'BrandA', 'BrandC']","['add_to_cart', 'view']","[77, 184, 61, 205, 71]","[267, 368, 232]"
692,53,Other,New York,"['Home & Kitchen', 'Books', 'Toys']",322.47,"['BrandB', 'BrandA', 'BrandD']","['view', 'add_to_cart', 'purchase']","[293, 337, 163, 76, 13]",[208]
693,43,Male,Houston,"['Electronics', 'Beauty', 'Toys']",301.31,"['BrandE', 'BrandB', 'BrandC']","['add_to_cart', 'view']","[295, 333, 47, 313, 444, 166, 388, 35, 474]",[]
694,25,Male,Chicago,"['Beauty', 'Sports', 'Electronics']",272.83,"['BrandA', 'BrandB', 'BrandC']","['view', 'add_to_cart']","[261, 423, 23, 289, 273, 489, 403, 401, 317]","[272, 199, 481]"
695,45,Male,Chicago,"['Home & Kitchen', 'Beauty']",236.34,"['BrandB', 'BrandA', 'BrandD']","['view', 'add_to_cart']","[450, 38, 486]",[57]
696,45,Female,Chicago,"['Electronics', 'Clothing', 'Beauty']",238.33,"['BrandA', 'BrandC', 'BrandE']",['view'],"[202, 145, 74, 402]",[]
697,54,Other,San Francisco,"['Beauty', 'Electronics', 'Home & Kitchen']",266.51,"['BrandB', 'BrandE', 'BrandA']","['view', 'purchase']","[60, 260, 175, 377, 356, 134]",[]
698,58,Other,Los Angeles,"['Toys', 'Clothing', 'Beauty']",368.15,"['BrandC', 'BrandA', 'BrandB']","['view', 'add_to_cart']","[152, 163, 296, 423, 311, 371]","[68, 96]"
699,53,Female,Houston,"['Toys', 'Beauty', 'Home & Kitchen']",304.87,"['BrandE', 'BrandA', 'BrandD']","['view', 'purchase']","[160, 168, 241, 332, 295, 271, 6, 427, 20, 14]","[261, 235, 339, 324]"
700,44,Other,San Francisco,"['Home & Kitchen', 'Books', 'Clothing']",218.06,"['BrandB', 'BrandD', 'BrandA']","['view', 'add_to_cart']","[379, 58, 293, 84, 49, 390, 26]",[]
701,34,Male,Houston,"['Electronics', 'Books', 'Sports']",231.16,"['BrandE', 'BrandB', 'BrandA']","['add_to_cart', 'view', 'purchase']","[407, 399, 214, 70]",[]
702,26,Other,Houston,"['Home & Kitchen', 'Books', 'Toys']",294.5,"['BrandE', 'BrandB', 'BrandD']","['view', 'add_to_cart', 'purchase']","[67, 83, 31, 396, 328, 60, 131]",[317]
703,50,Male,Los Angeles,"['Beauty', 'Electronics', 'Books']",340.0,"['BrandD', 'BrandB', 'BrandA']","['view', 'add_to_cart']","[203, 299, 339, 61]",[327]
704,37,Female,Chicago,"['Books', 'Electronics', 'Clothing']",277.94,"['BrandE', 'BrandC', 'BrandB']","['view', 'purchase']","[286, 4, 2, 329]","[338, 101]"
705,30,Male,Los Angeles,"['Toys', 'Books', 'Home & Kitchen']",190.28,"['BrandD', 'BrandB', 'BrandA']","['add_to_cart', 'view']","[49, 133, 420]",[]
706,45,Other,San Francisco,"['Electronics', 'Beauty']",252.01,"['BrandB', 'BrandD']","['view', 'add_to_cart']","[461, 229]",[116]
707,46,Other,San Francisco,"['Sports', 'Beauty', 'Electronics']",226.78,"['BrandA', 'BrandC', 'BrandB']",['view'],"[377, 355]","[161, 309]"
708,30,Other,San Francisco,"['Electronics', 'Clothing', 'Beauty']",309.71,"['BrandC', 'BrandE', 'BrandD']","['view', 'purchase']","[229, 56, 336, 59, 108]","[418, 193]"
709,63,Female,Los Angeles,"['Electronics', 'Books', 'Toys']",276.62,"['BrandC', 'BrandB', 'BrandA']","['add_to_cart', 'view', 'purchase']","[115, 498, 91, 487, 33, 414, 343]","[285, 220]"
710,52,Female,Houston,"['Clothing', 'Beauty', 'Toys']",313.62,"['BrandA', 'BrandE', 'BrandB']","['view', 'add_to_cart', 'purchase']","[362, 398, 63, 27, 406, 149]",[29]
711,23,Other,Houston,"['Books', 'Sports', 'Home & Kitchen']",352.31,"['BrandC', 'BrandB', 'BrandA']",['view'],"[51, 426, 354]","[358, 186]"
712,35,Male,New York,"['Toys', 'Books', 'Home & Kitchen']",328.78,"['BrandB', 'BrandE', 'BrandA']","['add_to_cart', 'view', 'purchase']","[456, 372, 385, 416, 209, 476, 67, 4]","[153, 347]"
713,22,Female,San Francisco,"['Books', 'Toys']",316.92,"['BrandA', 'BrandC']","['add_to_cart', 'purchase']","[337, 478]",[]
714,64,Other,Houston,"['Home & Kitchen', 'Sports', 'Books']",246.03,"['BrandE', 'BrandB', 'BrandD']",['view'],"[328, 295]",[410]
715,42,Other,New York,"['Sports', 'Clothing', 'Toys']",298.73,"['BrandC', 'BrandB', 'BrandE']","['add_to_cart', 'view']","[48, 193, 341, 44, 245]",[56]
716,19,Female,Houston,"['Toys', 'Home & Kitchen', 'Electronics']",350.16,"['BrandE', 'BrandD', 'BrandA']","['add_to_cart', 'view']","[455, 129, 108, 251]","[219, 414, 439]"
717,27,Female,San Francisco,"['Toys', 'Sports', 'Beauty']",333.5,"['BrandE', 'BrandB', 'BrandA']","['add_to_cart', 'view', 'purchase']","[371, 362, 200]",[414]
718,47,Female,Chicago,"['Beauty', 'Sports', 'Electronics']",257.59,"['BrandB', 'BrandA', 'BrandE']","['view', 'purchase']","[127, 490, 46, 211]",[499]
719,62,Male,San Francisco,"['Books', 'Toys']",203.55,"['BrandB', 'BrandD']",['view'],[219],[255]
720,22,Male,Los Angeles,"['Toys', 'Home & Kitchen', 'Beauty']",299.92,"['BrandA', 'BrandE', 'BrandB']","['view', 'add_to_cart']","[244, 69, 486, 127, 96, 61, 415, 65, 20, 164, 320, 77, 341]","[222, 317, 377]"
721,50,Other,Houston,"['Sports', 'Electronics', 'Clothing']",243.93,"['BrandA', 'BrandE']","['add_to_cart', 'view']","[235, 39, 270, 423, 390, 67]","[199, 30]"
722,18,Female,Houston,"['Sports', 'Books', 'Electronics']",345.46,"['BrandA', 'BrandD', 'BrandE']","['view', 'add_to_cart']","[482, 234, 32, 239, 281, 198, 373]",[210]
723,35,Male,Los Angeles,"['Home & Kitchen', 'Sports', 'Electronics']",286.86,"['BrandD', 'BrandC', 'BrandE']",['add_to_cart'],"[346, 81, 241, 450]","[158, 156, 289]"
724,49,Female,Los Angeles,"['Beauty', 'Books', 'Sports']",294.12,"['BrandC', 'BrandD', 'BrandE']","['add_to_cart', 'view']","[362, 125, 285, 218]",[]
725,64,Other,Chicago,"['Books', 'Clothing', 'Electronics']",213.7,"['BrandC', 'BrandE', 'BrandA']","['view', 'add_to_cart']","[399, 366, 169, 207]",[64]
726,28,Male,Houston,"['Books', 'Toys', 'Home & Kitchen']",245.94,"['BrandD', 'BrandC', 'BrandE']","['view', 'purchase', 'add_to_cart']","[205, 357, 113, 446, 290, 219, 436, 387, 25, 439]",[102]
727,38,Male,Houston,"['Beauty', 'Home & Kitchen', 'Sports']",303.07,"['BrandE', 'BrandA', 'BrandB']","['view', 'purchase']","[46, 311, 155, 359, 252]",[182]
728,43,Male,Chicago,"['Sports', 'Books', 'Clothing']",263.81,"['BrandE', 'BrandA', 'BrandD']","['view', 'add_to_cart', 'purchase']","[12, 353, 67, 489, 127, 24, 244, 26, 231]",[311]
729,42,Other,New York,"['Beauty', 'Books', 'Sports']",390.05,"['BrandA', 'BrandD', 'BrandE']","['view', 'add_to_cart']","[336, 225, 237]",[240]
730,39,Female,Chicago,"['Clothing', 'Home & Kitchen', 'Books']",274.21,"['BrandC', 'BrandB', 'BrandD']","['add_to_cart', 'view', 'purchase']","[394, 286, 117, 457, 198, 326, 448]",[]
731,44,Male,San Francisco,"['Books', 'Beauty', 'Toys']",215.34,"['BrandE', 'BrandC', 'BrandD']","['view', 'add_to_cart']","[364, 47, 371, 286, 128]",[277]
732,30,Other,Houston,"['Sports', 'Clothing', 'Toys']",297.72,"['BrandA', 'BrandB', 'BrandD']","['view', 'add_to_cart', 'purchase']","[493, 382, 440, 57, 351, 78, 138, 95, 458, 423, 11]",[]
733,50,Female,Los Angeles,"['Sports', 'Electronics', 'Toys']",190.65,"['BrandA', 'BrandB', 'BrandC']","['add_to_cart', 'view', 'purchase']","[206, 455, 54]","[214, 422]"
734,51,Other,San Francisco,"['Sports', 'Toys', 'Clothing']",291.22,"['BrandB', 'BrandC', 'BrandA']","['view', 'add_to_cart']","[432, 326, 188, 121]",[]
735,58,Female,Houston,"['Books', 'Clothing', 'Home & Kitchen']",245.54,"['BrandA', 'BrandE', 'BrandB']","['view', 'add_to_cart']","[320, 345, 235, 353, 125, 354]",[137]
736,52,Other,Chicago,"['Sports', 'Home & Kitchen', 'Electronics']",250.93,"['BrandA', 'BrandE', 'BrandC']","['view', 'add_to_cart']","[226, 359, 232]",[95]
737,18,Female,San Francisco,"['Electronics', 'Home & Kitchen']",265.43,['BrandB'],['view'],[489],[343]
738,38,Male,Houston,"['Clothing', 'Sports', 'Toys']",271.02,"['BrandA', 'BrandD', 'BrandE']","['view', 'purchase', 'add_to_cart']","[141, 35, 360, 63, 436, 16, 278]",[]
739,23,Female,New York,"['Toys', 'Sports']",310.65,"['BrandD', 'BrandA']",['view'],"[462, 11, 356]",[]
740,45,Other,New York,"['Clothing', 'Electronics', 'Home & Kitchen']",196.83,"['BrandA', 'BrandC', 'BrandB']","['view', 'purchase']","[181, 38, 165]","[265, 326]"
741,34,Other,Los Angeles,"['Electronics', 'Books', 'Home & Kitchen']",227.34,"['BrandA', 'BrandE', 'BrandB']","['add_to_cart', 'view']","[355, 420]",[]
742,22,Female,Houston,"['Sports', 'Electronics', 'Books']",142.46,"['BrandB', 'BrandC']","['add_to_cart', 'view']","[280, 101, 397]",[]
743,48,Male,New York,"['Clothing', 'Books', 'Sports']",289.79,"['BrandA', 'BrandC', 'BrandE']","['view', 'add_to_cart', 'purchase']","[34, 272, 138, 146, 345, 435]","[234, 394]"
744,22,Male,Chicago,"['Toys', 'Clothing', 'Sports']",113.17,"['BrandA', 'BrandC', 'BrandB']","['view', 'add_to_cart']","[243, 393, 308, 200]",[184]
745,55,Female,Houston,"['Sports', 'Books']",406.43,"['BrandE', 'BrandB']",['add_to_cart'],[31],[367]
746,20,Female,Chicago,"['Books', 'Electronics', 'Home & Kitchen']",286.8,"['BrandD', 'BrandC', 'BrandB']",['view'],"[167, 215, 173]","[21, 21, 91]"
747,40,Other,Chicago,"['Toys', 'Sports', 'Books']",300.94,"['BrandE', 'BrandA', 'BrandD']","['view', 'purchase']","[57, 320, 38, 321]","[356, 100, 328]"
748,54,Male,New York,"['Electronics', 'Home & Kitchen', 'Toys']",341.89,"['BrandE', 'BrandB', 'BrandD']","['view', 'add_to_cart']","[330, 270, 152, 327, 89]","[458, 141, 87]"
